Candidate ID,GitHub Profile,GitHub Projects,Python Skill Score,Java Skill Score,SQL Skill Score,R Skill Score,Machine Learning Skill Score,HTML Skill Score,CSS Skill Score,JavaScript Skill Score,Technical Test Score
2187,Yes,29,6,5,1,6,3,1,9,6,1
2188,No,0,6,3,4,1,7,8,6,10,1
2189,No,0,5,7,10,1,4,10,1,9,5
2190,No,0,2,8,9,10,1,4,10,4,2
2191,Yes,12,2,5,2,1,10,6,10,2,5
2192,No,0,10,3,7,6,7,9,1,3,1
2193,No,0,1,7,10,4,4,7,10,1,1
2194,Yes,6,9,2,2,8,2,9,10,9,6
2195,No,0,6,4,7,7,1,6,2,1,3
2196,No,0,3,5,10,8,10,8,4,3,9
2197,No,0,6,9,9,7,9,7,10,5,10
2198,No,0,10,8,1,9,6,7,7,4,4
2199,No,0,7,10,5,6,7,4,10,5,8
2200,No,0,3,4,2,2,8,9,6,1,9
2201,No,0,6,1,7,8,8,7,1,3,9
2202,Yes,23,7,6,4,10,2,2,6,4,4
2203,Yes,37,7,9,1,5,1,9,4,6,4
2204,No,0,3,10,7,1,4,2,5,10,5
2205,Yes,27,8,8,9,4,1,10,7,8,4
2206,No,0,4,1,6,1,8,1,3,8,5
2207,No,0,9,10,4,10,2,6,5,4,5
2208,No,0,8,2,5,6,1,8,7,5,1
2209,No,0,3,2,3,8,9,7,1,3,6
2210,No,0,10,8,8,10,9,7,3,9,7
2211,Yes,47,7,7,5,4,6,3,2,3,10
2212,No,0,1,5,9,5,9,8,5,1,9
2213,Yes,12,8,3,3,6,10,3,2,7,7
2214,No,0,3,4,10,10,3,10,6,7,5
2215,Yes,23,9,1,3,6,1,9,5,10,8
2216,Yes,25,8,2,9,3,8,3,7,5,3
2217,Yes,11,9,9,3,1,5,9,2,1,4
2218,Yes,49,7,6,4,3,5,3,10,7,1
2219,No,0,10,6,6,2,6,6,5,7,6
2220,No,0,1,10,4,10,6,5,2,3,6
2221,No,0,4,7,7,7,4,9,7,2,4
2222,No,0,3,1,6,9,2,2,1,5,6
2223,No,0,2,2,7,5,6,5,2,3,2
2224,No,0,1,8,7,3,1,10,9,3,3
2225,No,0,3,3,4,9,7,4,8,5,8
2226,Yes,17,3,6,1,5,3,6,1,3,10
2227,No,0,7,8,8,7,6,9,5,1,10
2228,Yes,2,5,6,10,10,8,4,1,5,6
2229,No,0,7,4,5,10,6,8,1,9,5
2230,Yes,7,10,3,7,9,10,3,9,2,9
2231,Yes,35,4,10,8,1,9,2,4,9,3
2232,No,0,2,5,6,9,7,8,9,9,6
2233,Yes,22,6,6,4,8,6,9,4,1,1
2234,No,0,2,2,4,8,5,10,10,6,8
2235,Yes,34,7,7,10,4,9,1,8,3,5
2236,Yes,10,7,1,9,9,6,8,3,9,8
2237,No,0,1,7,5,10,7,10,7,9,2
2238,No,0,5,2,6,7,9,7,9,1,3
2239,Yes,10,10,2,2,10,4,1,8,7,5
2240,Yes,47,2,2,5,5,9,8,4,10,8
2241,No,0,9,3,2,2,7,2,1,4,10
2242,Yes,22,4,7,10,8,7,10,2,4,1
2243,No,0,5,6,10,3,10,7,2,4,3
2244,Yes,49,2,8,7,1,6,1,4,7,2
2245,Yes,22,10,1,2,3,4,3,8,9,5
2246,Yes,39,8,2,3,9,1,3,6,3,2
2247,No,0,9,8,8,2,8,2,4,2,4
2248,No,0,6,3,3,7,8,5,8,1,1
2249,No,0,3,9,7,3,8,2,9,7,7
2250,Yes,12,6,8,1,7,7,6,5,5,6
2251,Yes,10,8,9,6,5,5,4,10,8,6
2252,Yes,42,7,8,3,9,1,6,7,5,2
2253,Yes,27,5,2,4,10,3,10,3,3,3
2254,No,0,10,10,6,5,5,4,5,9,3
2255,No,0,8,3,7,9,4,5,5,8,10
2256,No,0,7,1,3,2,7,1,4,6,5
2257,No,0,5,8,4,4,4,5,7,6,6
2258,No,0,7,5,3,10,5,10,1,6,2
2259,No,0,3,7,1,2,2,10,5,9,4
2260,No,0,4,1,9,1,7,7,7,1,4
2261,Yes,18,10,3,9,8,4,2,8,6,2
2262,No,0,1,1,10,3,10,10,4,7,7
2263,No,0,3,6,2,9,5,8,8,7,2
2264,No,0,5,4,1,7,7,7,4,6,3
2265,No,0,5,10,1,5,2,4,2,10,6
2266,No,0,6,6,9,1,5,2,1,5,2
2267,Yes,1,5,2,2,2,8,4,9,5,5
2268,No,0,9,7,5,2,10,10,1,1,9
2269,No,0,6,8,1,4,9,5,2,4,7
2270,No,0,7,1,2,4,8,1,8,6,4
2271,Yes,8,7,7,7,9,6,2,4,7,6
2272,Yes,20,8,6,3,1,6,7,10,6,1
2273,Yes,47,3,4,6,3,8,1,4,8,6
2274,Yes,40,9,3,10,3,5,7,7,8,5
2275,Yes,22,1,1,6,8,9,6,8,2,7
2276,No,0,6,2,4,6,9,8,6,9,2
2277,No,0,4,4,9,3,7,2,1,10,6
2278,No,0,10,6,3,10,5,5,6,8,9
2279,No,0,2,2,2,3,1,9,1,9,4
2280,Yes,39,2,7,9,5,8,1,7,9,3
2281,Yes,4,10,6,8,1,2,2,5,4,9
2282,Yes,29,9,8,8,8,1,8,8,6,6
2283,No,0,3,1,3,1,2,2,2,4,8
2284,No,0,4,4,2,2,6,8,1,10,7
2285,No,0,7,10,9,3,7,2,7,3,5
2286,Yes,36,5,6,1,2,10,2,10,2,10
2287,Yes,36,3,1,8,4,5,7,9,9,1
2288,No,0,7,8,6,7,7,7,8,2,5
2289,Yes,7,5,2,3,3,7,4,7,8,5
2290,No,0,2,4,4,4,5,4,8,8,5
2291,No,0,6,1,10,10,6,4,9,8,5
2292,No,0,3,1,4,5,2,10,10,7,1
2293,Yes,25,7,9,9,3,10,3,7,8,6
2294,Yes,14,3,3,7,1,8,2,2,1,10
2295,Yes,49,7,8,10,4,1,6,1,3,8
2296,No,0,8,4,5,6,5,4,8,3,2
2297,Yes,48,8,7,5,7,9,6,10,1,3
2298,Yes,24,7,1,2,8,6,5,4,4,9
2299,No,0,7,8,4,6,6,10,10,3,3
2300,Yes,13,10,2,9,3,4,2,10,8,8
2301,Yes,16,3,8,4,1,7,3,5,1,2
2302,No,0,1,1,5,4,3,5,1,4,9
2303,No,0,1,6,9,7,6,10,6,3,8
2304,Yes,17,3,8,1,6,4,6,1,6,1
2305,No,0,1,3,4,8,5,6,9,8,5
2306,No,0,10,9,2,10,5,8,4,10,9
2307,Yes,50,7,9,8,7,10,6,4,10,5
2308,No,0,3,10,10,7,9,8,6,8,6
2309,Yes,33,5,6,10,10,1,4,6,1,4
2310,Yes,22,9,3,3,5,8,3,9,7,8
2311,Yes,24,5,1,7,4,10,1,10,1,2
2312,Yes,17,10,3,1,9,5,2,9,6,4
2313,Yes,33,2,4,1,6,9,3,3,2,7
2314,No,0,2,3,3,5,7,6,6,7,3
2315,Yes,43,7,7,1,9,2,8,2,2,10
2316,No,0,5,3,3,6,8,10,4,8,8
2317,Yes,31,5,7,10,5,3,9,10,6,8
2318,No,0,8,6,4,7,4,10,5,3,1
2319,Yes,16,5,8,1,10,10,9,8,10,2
2320,No,0,5,10,7,5,4,10,1,5,7
2321,Yes,31,10,8,2,8,3,9,9,1,1
2322,Yes,36,6,8,6,8,6,8,2,9,9
2323,No,0,9,4,7,5,6,1,9,3,5
2324,No,0,3,8,10,5,2,1,9,6,9
2325,No,0,7,3,1,5,1,5,6,1,2
2326,Yes,48,3,2,7,2,5,6,5,3,2
2327,Yes,26,9,7,7,6,6,9,1,8,8
2328,Yes,44,5,5,3,6,9,10,5,6,5
2329,No,0,2,6,8,5,10,3,6,6,8
2330,No,0,9,2,4,4,2,10,4,6,6
2331,Yes,39,6,1,3,7,7,1,3,5,9
2332,No,0,5,1,2,4,8,2,1,5,3
2333,Yes,45,6,6,6,6,3,9,9,5,1
2334,No,0,4,1,2,2,8,7,8,9,5
2335,Yes,47,9,5,4,8,2,8,7,6,7
2336,Yes,1,1,8,6,8,1,9,8,6,8
2337,Yes,22,5,8,6,5,6,2,9,8,6
2338,Yes,44,5,6,6,8,5,9,4,9,10
2339,Yes,45,10,7,10,4,4,6,5,5,3
2340,Yes,35,6,1,10,1,7,7,10,9,2
2341,No,0,9,1,9,9,10,5,2,6,2
2342,No,0,5,10,10,4,8,9,9,2,5
2343,No,0,9,8,9,4,3,10,10,7,7
2344,Yes,40,8,5,6,2,9,5,8,10,2
2345,No,0,4,4,3,7,4,10,6,8,8
2346,No,0,10,2,10,10,5,4,6,8,7
2347,No,0,2,6,1,9,9,5,1,2,6
2348,Yes,23,10,10,10,7,5,7,5,8,2
2349,No,0,9,8,1,3,7,5,7,5,8
2350,No,0,2,9,6,4,10,2,1,7,6
2351,Yes,36,2,2,5,10,8,9,9,10,2
2352,No,0,1,1,7,3,6,5,9,1,9
2353,No,0,7,10,5,3,2,4,5,8,5
2354,No,0,5,9,5,10,8,5,9,1,1
2355,Yes,40,1,9,10,3,1,9,8,10,1
2356,No,0,10,9,1,1,8,3,8,3,3
2357,No,0,9,7,6,2,6,5,7,7,4
2358,No,0,10,4,4,4,6,6,2,6,5
2359,No,0,10,7,9,3,9,7,2,2,7
2360,Yes,36,5,2,2,10,9,1,8,10,1
2361,No,0,4,5,3,6,6,2,8,1,2
2362,No,0,2,1,5,1,10,10,4,7,3
2363,Yes,44,1,6,8,8,5,5,5,1,9
2364,No,0,10,5,1,3,6,3,10,9,1
2365,No,0,9,1,7,5,10,3,10,6,6
2366,Yes,34,7,10,7,1,7,2,3,4,3
2367,No,0,8,7,3,4,10,10,6,10,3
2368,No,0,7,9,1,6,7,3,3,1,4
2369,Yes,20,1,3,5,5,7,5,6,10,6
2370,No,0,9,2,2,6,8,4,7,9,7
2371,Yes,17,4,7,7,9,7,1,10,8,4
2372,No,0,2,4,9,1,7,2,10,6,3
2373,Yes,45,4,8,10,9,5,10,1,7,9
2374,No,0,9,5,6,1,6,10,4,8,6
2375,No,0,10,6,3,2,6,9,3,8,8
2376,Yes,15,3,9,10,8,6,5,4,4,1
2377,Yes,26,3,9,3,7,2,9,5,8,2
2378,No,0,10,4,8,1,4,3,1,5,10
2379,Yes,10,7,7,9,3,10,2,7,4,4
2380,Yes,5,7,1,8,9,10,9,4,6,6
2381,Yes,32,9,2,6,5,4,4,3,6,4
2382,No,0,7,4,3,4,10,5,7,9,4
2383,No,0,9,2,2,10,9,5,8,4,4
2384,No,0,6,4,10,6,7,3,7,9,7
2385,No,0,7,6,9,8,3,8,3,10,8
2386,Yes,20,4,1,4,4,7,6,5,3,1
2387,Yes,26,3,2,4,10,2,6,9,3,4
2388,Yes,43,2,4,3,4,4,2,7,1,9
2389,No,0,8,4,7,8,9,8,8,4,2
2390,No,0,8,3,8,7,7,8,9,2,3
2391,No,0,7,8,7,8,4,4,3,8,9
2392,No,0,5,4,7,6,2,3,1,9,2
2393,No,0,2,4,5,5,1,1,4,2,9
2394,Yes,40,10,9,5,8,3,5,8,1,9
2395,No,0,6,9,7,3,2,5,3,2,6
2396,No,0,10,7,3,4,5,5,9,6,10
2397,Yes,2,5,4,7,4,1,6,1,8,9
2398,Yes,41,7,5,7,4,1,2,6,3,1
2399,Yes,35,3,3,9,4,1,7,7,2,9
2400,No,0,3,2,4,10,3,6,4,7,4
2401,No,0,4,5,8,8,7,8,9,5,10
2402,No,0,3,4,6,4,5,1,5,7,8
2403,No,0,7,5,8,6,1,8,4,1,4
2404,No,0,1,6,8,4,10,1,5,2,2
2405,Yes,43,6,5,6,2,9,6,8,1,4
2406,No,0,10,3,4,7,8,2,10,6,1
2407,No,0,6,7,5,1,2,4,9,5,2
2408,No,0,9,7,7,9,6,1,5,5,6
2409,No,0,1,4,10,3,3,1,10,8,8
2410,Yes,8,7,8,2,10,6,8,3,4,1
2411,No,0,7,1,1,3,6,6,1,6,8
2412,No,0,8,3,10,8,8,2,8,1,1
2413,No,0,1,5,9,4,8,2,5,7,6
2414,Yes,15,1,6,9,2,8,7,7,5,6
2415,Yes,13,10,6,9,4,7,10,2,7,7
2416,Yes,14,1,7,10,2,5,7,5,5,9
2417,No,0,10,8,3,8,2,3,1,6,7
2418,No,0,2,6,6,9,7,3,5,7,6
2419,Yes,31,5,3,6,10,4,2,7,9,9
2420,Yes,9,6,3,10,2,9,8,4,4,1
2421,No,0,7,1,5,5,6,6,10,1,4
2422,No,0,10,9,3,5,7,8,4,6,3
2423,No,0,7,3,7,10,6,7,1,8,6
2424,No,0,9,7,4,1,3,9,3,6,5
2425,No,0,10,2,7,7,1,2,5,8,7
2426,No,0,7,3,9,3,6,4,8,1,4
2427,No,0,4,6,2,5,10,9,3,4,6
2428,Yes,44,3,9,3,8,3,3,8,9,5
2429,Yes,47,7,8,4,8,7,1,2,3,2
2430,Yes,49,4,9,3,7,1,5,3,8,1
2431,No,0,5,7,3,3,3,1,3,8,5
2432,No,0,6,3,5,2,9,10,5,3,4
2433,Yes,48,1,3,7,6,4,2,7,3,6
2434,Yes,10,9,5,7,10,3,10,10,9,3
2435,No,0,3,2,9,1,10,10,3,6,1
2436,Yes,6,10,8,10,6,6,7,10,9,8
2437,Yes,29,6,7,10,1,9,3,4,3,9
2438,No,0,2,5,10,7,4,3,7,10,8
2439,No,0,6,4,6,10,10,8,7,10,4
2440,Yes,15,5,1,2,7,9,2,10,4,3
2441,Yes,17,3,1,10,6,4,5,6,3,8
2442,Yes,47,8,6,5,6,4,9,5,4,6
2443,No,0,5,7,8,3,2,5,6,4,10
2444,No,0,7,10,5,3,5,4,3,7,5
2445,No,0,6,9,3,7,3,7,8,9,2
2446,No,0,5,4,5,6,6,7,4,10,7
2447,Yes,35,4,4,6,2,6,6,8,8,6
2448,No,0,10,3,9,10,3,2,8,8,3
2449,No,0,7,3,6,1,7,10,4,2,6
2450,Yes,24,4,7,1,8,7,9,9,9,8
2451,Yes,1,8,4,5,9,8,4,4,10,7
2452,Yes,27,5,3,9,3,8,3,4,1,10
2453,No,0,5,10,6,2,8,8,4,10,9
2454,Yes,39,9,10,10,10,2,4,2,10,10
2455,Yes,9,4,7,6,4,1,5,7,8,6
2456,Yes,15,5,10,1,9,10,9,4,3,10
2457,No,0,1,9,9,9,10,7,4,10,6
2458,Yes,35,6,3,8,2,5,4,9,10,6
2459,Yes,4,8,8,9,3,9,10,9,9,9
2460,Yes,31,2,6,6,6,9,7,9,6,3
2461,No,0,2,9,8,2,3,1,3,8,8
2462,No,0,2,5,9,7,6,10,9,10,5
2463,Yes,10,10,7,10,8,10,6,9,10,2
2464,Yes,31,5,7,8,1,4,7,10,1,10
2465,No,0,9,7,8,2,6,4,6,5,5
2466,No,0,3,1,4,10,6,4,5,9,8
2467,No,0,3,9,4,3,7,10,8,5,4
2468,Yes,45,4,7,8,6,7,2,8,4,6
2469,Yes,43,7,7,2,8,3,9,6,2,1
2470,No,0,5,2,5,4,3,10,2,6,4
2471,Yes,43,10,6,8,3,4,3,9,2,3
2472,Yes,20,2,3,6,7,1,8,10,10,7
2473,No,0,9,5,7,2,6,6,6,7,3
2474,Yes,48,6,8,7,4,5,1,6,4,6
2475,Yes,30,1,10,8,3,5,10,4,2,1
2476,No,0,7,5,1,1,9,8,6,2,3
2477,Yes,46,3,1,7,9,6,7,6,6,9
2478,No,0,10,4,1,9,4,4,5,7,5
2479,No,0,5,6,3,9,3,9,2,9,4
2480,No,0,8,8,6,10,3,7,7,3,1
2481,Yes,17,6,3,4,9,1,3,10,3,5
2482,Yes,30,3,4,6,4,4,2,8,10,8
2483,Yes,2,4,5,9,10,8,2,7,5,10
2484,No,0,2,6,7,1,10,5,6,10,8
2485,Yes,19,5,6,5,4,9,2,10,1,8
2486,No,0,6,10,10,8,1,10,8,6,5
2487,Yes,18,7,9,8,5,5,7,3,2,6
2488,Yes,5,3,1,3,3,2,4,9,10,6
2489,No,0,10,1,4,3,4,7,7,10,3
2490,Yes,43,4,2,2,6,4,7,5,8,2
2491,No,0,2,1,1,10,9,7,5,6,4
2492,No,0,2,3,1,9,6,5,8,4,6
2493,Yes,29,7,1,1,5,6,10,5,3,10
2494,Yes,11,3,7,1,1,1,1,5,8,2
2495,No,0,7,5,10,10,1,2,4,9,10
2496,No,0,6,3,8,4,5,10,1,4,8
2497,Yes,23,9,8,10,6,2,4,3,9,3
2498,Yes,44,5,7,2,7,7,2,2,9,9
2499,No,0,2,5,8,6,4,2,10,2,7
2500,No,0,1,7,7,9,10,8,3,7,7
2501,No,0,6,3,1,4,6,8,1,10,7
2502,No,0,4,5,9,6,2,8,9,10,7
2503,No,0,1,1,10,1,7,8,9,9,8
2504,No,0,3,9,8,7,3,4,7,9,7
2505,No,0,7,4,7,1,5,7,6,10,5
2506,No,0,9,5,4,5,9,4,7,7,3
2507,No,0,8,8,1,10,8,4,1,1,4
2508,No,0,2,8,2,10,9,5,4,1,4
2509,No,0,4,8,8,9,5,6,1,9,6
2510,Yes,26,2,7,7,5,3,4,8,3,10
2511,No,0,4,5,5,9,3,3,6,5,7
2512,No,0,10,4,10,7,9,6,4,5,7
2513,Yes,2,1,7,1,3,8,5,3,10,10
2514,No,0,9,8,9,2,5,2,9,7,4
2515,No,0,4,5,3,10,5,1,3,2,3
2516,No,0,1,6,3,2,2,5,10,4,2
2517,No,0,5,7,1,8,5,9,7,6,5
2518,Yes,28,9,1,5,1,7,8,2,3,8
2519,Yes,2,5,3,3,1,8,8,8,3,4
2520,No,0,10,4,6,10,10,3,8,6,8
2521,No,0,7,1,2,8,7,9,10,2,1
2522,No,0,1,7,7,5,2,6,7,8,10
2523,Yes,10,10,9,9,8,5,5,9,10,5
2524,Yes,41,6,4,9,10,9,7,8,4,10
2525,No,0,6,7,1,1,1,2,1,7,9
2526,No,0,3,7,5,4,3,3,5,7,8
2527,No,0,8,10,8,3,7,9,2,7,6
2528,No,0,9,3,3,5,9,5,1,5,8
2529,No,0,1,8,8,8,9,5,1,8,2
2530,Yes,5,8,7,6,5,1,8,7,5,3
2531,No,0,10,7,10,2,5,7,4,9,2
2532,Yes,27,9,8,8,6,7,1,2,8,4
2533,No,0,7,7,2,8,6,5,8,6,1
2534,Yes,22,10,6,6,1,2,6,7,3,1
2535,No,0,6,10,4,6,3,8,4,5,5
2536,No,0,6,1,8,7,3,3,8,5,9
2537,Yes,35,9,3,2,5,4,1,1,4,5
2538,Yes,21,9,2,7,9,4,8,5,1,6
2539,Yes,7,9,4,8,6,7,9,6,6,8
2540,No,0,6,2,9,9,9,5,5,1,8
2541,No,0,10,5,6,4,7,10,7,7,9
2542,No,0,3,1,9,9,7,7,6,2,7
2543,No,0,1,3,7,9,10,1,3,10,8
2544,No,0,10,9,5,7,2,10,6,6,1
2545,No,0,3,2,10,1,6,7,5,1,4
2546,No,0,2,4,2,2,1,4,2,9,10
2547,No,0,1,1,7,1,2,10,7,3,10
2548,Yes,44,6,10,8,6,9,1,5,9,4
2549,No,0,7,10,1,3,8,4,6,2,5
2550,Yes,34,8,9,1,4,8,10,8,4,8
2551,No,0,7,4,7,9,3,2,2,1,7
2552,No,0,5,9,6,1,8,6,2,7,2
2553,Yes,22,8,8,3,10,8,2,5,5,1
2554,Yes,3,4,3,7,5,2,5,9,1,8
2555,Yes,20,6,7,5,3,6,5,5,9,10
2556,Yes,47,10,1,7,5,3,7,2,1,5
2557,Yes,6,9,1,6,2,2,10,5,1,2
2558,No,0,8,5,7,9,5,8,4,8,9
2559,Yes,28,9,10,9,8,3,8,5,8,9
2560,Yes,4,9,6,4,2,6,9,5,10,8
2561,No,0,10,5,3,2,8,6,6,6,1
2562,Yes,9,1,5,10,8,2,2,8,4,7
2563,Yes,9,8,5,7,5,4,5,10,6,9
2564,No,0,1,4,9,5,3,3,6,4,4
2565,No,0,2,4,5,5,5,8,8,10,3
2566,No,0,4,8,4,8,6,1,7,9,6
2567,Yes,41,9,1,3,4,3,7,7,3,7
2568,Yes,4,9,8,7,3,7,2,2,4,1
2569,No,0,1,1,3,6,8,6,8,2,6
2570,No,0,5,4,1,10,2,5,5,1,1
2571,Yes,2,3,5,6,8,3,3,2,8,4
2572,Yes,27,10,8,1,1,8,8,10,5,6
2573,No,0,6,1,7,1,3,10,8,3,8
2574,No,0,8,8,2,5,8,4,5,3,7
2575,Yes,17,5,3,10,9,2,10,1,10,2
2576,No,0,1,9,3,5,2,2,4,4,10
2577,No,0,9,9,1,10,2,9,3,5,3
2578,No,0,7,5,8,4,3,1,7,5,3
2579,No,0,8,10,5,8,8,1,1,8,5
2580,No,0,3,4,7,8,2,6,10,9,7
2581,Yes,41,1,4,8,7,7,9,9,9,9
2582,Yes,28,3,4,10,4,9,5,4,3,4
2583,Yes,42,5,7,9,10,4,3,6,5,3
2584,No,0,2,4,6,8,1,7,10,6,2
2585,Yes,39,6,7,3,5,3,10,6,6,7
2586,Yes,6,10,9,6,1,6,5,7,8,10
2587,Yes,46,4,4,6,10,4,10,2,7,4
2588,Yes,15,7,1,9,8,8,5,10,7,2
2589,No,0,10,2,2,10,7,5,4,4,10
2590,No,0,10,9,10,4,7,7,3,10,6
2591,No,0,7,7,10,3,5,7,2,4,2
2592,No,0,1,2,8,2,5,2,8,9,5
2593,No,0,7,10,5,5,2,8,1,1,2
2594,No,0,8,10,6,6,6,1,9,7,4
2595,No,0,6,7,7,10,7,6,1,8,2
2596,No,0,3,6,2,5,3,1,7,9,6
2597,No,0,6,7,3,8,10,9,1,1,2
2598,No,0,6,3,3,8,5,6,4,1,7
2599,No,0,1,7,1,4,8,7,4,2,5
2600,No,0,5,7,6,4,9,5,8,5,3
2601,No,0,2,8,5,1,8,10,9,1,9
2602,Yes,13,10,1,3,4,6,7,5,6,2
2603,Yes,13,7,1,9,4,1,10,4,4,7
2604,Yes,6,3,1,7,4,10,1,1,5,7
2605,No,0,2,9,5,7,4,10,4,6,8
2606,No,0,10,5,5,5,10,3,10,1,2
2607,Yes,40,5,7,6,2,10,9,4,4,10
2608,No,0,3,7,6,6,1,7,7,6,4
2609,Yes,17,8,3,9,6,1,5,6,4,10
2610,No,0,9,3,5,7,1,3,4,2,9
2611,Yes,39,6,9,1,10,3,5,9,3,4
2612,No,0,6,3,8,3,3,2,7,7,3
2613,Yes,26,7,7,9,8,7,2,4,9,3
2614,No,0,5,8,6,2,1,7,2,10,2
2615,No,0,6,1,3,5,1,5,6,2,8
2616,No,0,2,4,8,1,10,8,6,4,7
2617,Yes,46,7,6,5,2,10,10,7,6,5
2618,Yes,35,7,10,10,7,2,1,9,8,1
2619,Yes,7,1,8,5,8,4,4,2,8,7
2620,Yes,44,8,3,9,2,1,8,1,3,4
2621,Yes,14,6,1,3,7,1,5,6,5,8
2622,Yes,49,3,9,9,9,10,10,3,5,1
2623,Yes,42,4,10,7,6,10,5,8,2,9
2624,No,0,7,9,4,8,9,5,10,4,6
2625,No,0,7,2,10,5,8,3,1,3,6
2626,Yes,14,8,9,8,9,10,5,1,2,1
2627,No,0,5,5,5,9,1,10,4,1,2
2628,No,0,4,4,5,3,1,3,6,4,7
2629,No,0,9,6,8,3,1,8,2,7,10
2630,No,0,6,3,1,4,10,1,8,7,5
2631,Yes,10,9,8,3,5,7,6,6,4,2
2632,No,0,4,6,9,8,4,2,7,1,8
2633,Yes,38,6,10,2,2,2,3,2,5,9
2634,No,0,5,6,1,3,1,4,6,1,9
2635,No,0,2,7,1,6,7,4,9,3,8
2636,No,0,8,2,4,7,3,3,3,3,10
2637,Yes,20,1,1,3,7,2,8,7,8,3
2638,Yes,4,10,3,1,6,9,1,1,4,1
2639,No,0,2,6,2,7,10,7,4,9,2
2640,No,0,5,6,1,1,7,8,3,5,6
2641,No,0,8,10,3,9,3,5,5,3,2
2642,No,0,1,6,10,9,3,4,10,6,10
2643,No,0,2,9,7,3,5,2,10,4,8
2644,No,0,3,2,2,7,1,6,1,5,10
2645,Yes,41,2,7,3,10,5,1,5,1,3
2646,Yes,35,9,2,9,6,4,2,10,3,4
2647,Yes,47,1,6,9,2,10,8,1,2,6
2648,No,0,2,3,3,3,9,8,3,3,5
2649,Yes,42,6,9,2,4,9,10,6,5,9
2650,Yes,41,3,5,3,8,1,6,7,5,2
2651,No,0,2,4,10,4,3,1,10,10,6
2652,No,0,5,2,8,4,10,5,5,1,2
2653,No,0,5,6,8,5,1,3,8,9,9
2654,No,0,5,6,10,4,4,5,2,1,4
2655,No,0,8,10,9,4,8,3,10,9,2
2656,No,0,5,8,1,3,2,2,7,8,10
2657,No,0,8,9,3,2,7,3,8,1,9
2658,No,0,4,1,2,5,3,2,1,8,9
2659,No,0,2,7,5,5,6,7,4,9,3
2660,No,0,3,8,8,10,7,10,9,3,6
2661,Yes,50,10,2,10,4,2,4,3,6,8
2662,No,0,4,2,10,9,6,10,2,10,2
2663,No,0,8,6,3,6,1,2,4,4,5
2664,Yes,16,10,3,6,1,8,9,10,10,2
2665,No,0,1,9,4,4,10,8,8,6,7
2666,Yes,37,4,1,2,8,7,4,5,8,1
2667,Yes,10,8,2,1,6,10,4,1,2,7
2668,Yes,33,3,6,8,7,1,8,7,4,1
2669,No,0,9,10,8,10,6,6,1,4,1
2670,Yes,34,2,1,2,5,7,3,6,5,3
2671,No,0,7,1,6,10,8,10,5,2,6
2672,Yes,44,4,3,3,10,10,5,1,5,8
2673,No,0,3,10,10,10,3,10,7,10,3
2674,No,0,8,3,4,10,9,10,3,7,2
2675,No,0,1,3,7,3,3,9,6,3,7
2676,Yes,47,1,9,5,4,10,3,4,4,2
2677,No,0,8,6,8,8,4,9,1,3,5
2678,Yes,4,2,5,3,6,2,9,9,4,1
2679,No,0,7,6,10,1,5,5,6,7,9
2680,No,0,10,9,2,8,2,2,3,10,2
2681,No,0,6,6,2,1,5,6,10,7,4
2682,No,0,5,4,8,7,6,7,6,5,2
2683,No,0,10,8,3,6,5,1,4,10,4
2684,Yes,48,6,7,4,9,10,2,3,5,5
2685,No,0,2,8,5,4,3,5,10,5,4
2686,No,0,2,9,10,1,10,9,3,5,8
2687,No,0,2,10,1,10,7,10,7,1,9
2688,No,0,3,2,10,5,1,10,3,3,5
2689,Yes,17,3,5,5,6,10,8,1,1,9
2690,Yes,1,3,1,8,1,8,4,9,2,3
2691,Yes,13,5,6,4,4,5,6,1,10,3
2692,No,0,8,5,10,3,3,10,4,7,8
2693,No,0,7,3,3,6,9,4,9,3,10
2694,No,0,2,2,7,3,1,8,6,5,10
2695,Yes,36,7,7,4,2,10,4,9,5,7
2696,Yes,37,4,9,5,8,8,7,10,4,1
2697,Yes,5,4,6,5,8,6,2,9,4,4
2698,No,0,1,1,5,2,4,4,8,6,6
2699,No,0,4,4,6,7,3,10,3,7,2
2700,No,0,6,3,3,5,7,9,1,1,5
2701,No,0,3,1,6,7,5,8,8,9,2
2702,No,0,6,6,10,3,1,10,7,1,1
2703,No,0,2,5,7,5,3,3,4,9,7
2704,No,0,10,9,10,2,10,1,7,8,9
2705,No,0,4,1,1,5,1,2,8,8,5
2706,No,0,4,3,7,8,9,6,10,1,5
2707,No,0,8,6,3,3,9,2,6,3,7
2708,No,0,9,8,7,5,5,3,5,2,10
2709,No,0,6,3,6,8,6,8,6,1,6
2710,No,0,10,6,7,3,9,4,5,10,4
2711,Yes,29,3,7,6,10,3,3,7,6,5
2712,No,0,1,2,2,4,4,5,2,10,1
2713,Yes,43,10,6,10,10,7,10,3,9,3
2714,No,0,3,5,8,6,3,6,7,1,9
2715,Yes,25,1,3,9,5,2,5,2,5,3
2716,Yes,29,3,5,10,9,5,9,4,10,3
2717,No,0,10,10,7,4,7,1,3,6,1
2718,Yes,17,10,2,10,8,5,9,6,4,9
2719,Yes,37,2,1,4,9,2,7,6,10,7
2720,No,0,6,5,9,10,5,8,10,3,4
2721,No,0,6,3,10,10,4,9,10,10,3
2722,Yes,42,4,2,4,4,3,3,2,3,1
2723,No,0,4,9,6,6,1,6,1,7,10
